[Log] 13 (index.js, line 80)
[Log]  Latitude:45.41916810630652 (index.js, line 82)
[Log] Longitude: -75.67971640467464 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 728 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4192578670976 (index.js, line 82)
[Log] Longitude: -75.67995286995192 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 729 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41934113201151 (index.js, line 82)
[Log] Longitude: -75.68021166108495 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 730 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.419437453279485 (index.js, line 82)
[Log] Longitude: -75.68046195050378 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 731 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41955738207801 (index.js, line 82)
[Log] Longitude: -75.68073577224311 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 732 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.419659676740515 (index.js, line 82)
[Log] Longitude: -75.68096454270673 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 733 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.41977067631338 (index.js, line 82)
[Log] Longitude: -75.68121029825785 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 734 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.419904899150204 (index.js, line 82)
[Log] Longitude: -75.68143281290439 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 735 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.420045059887435 (index.js, line 82)
[Log] Longitude: -75.68167859862325 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 736 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42017673078961 (index.js, line 82)
[Log] Longitude: -75.6819325995992 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 737 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:31 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42031534590753 (index.js, line 82)
[Log] Longitude: -75.68217382622629 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 738 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42045507379592 (index.js, line 82)
[Log] Longitude: -75.68243237681433 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 739 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:33 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42058557014367 (index.js, line 82)
[Log] Longitude: -75.68268100256223 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 740 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:34 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42072399537114 (index.js, line 82)
[Log] Longitude: -75.68292409355702 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 741 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:35 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4208645782457 (index.js, line 82)
[Log] Longitude: -75.68315851126182 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 742 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.420984810557705 (index.js, line 82)
[Log] Longitude: -75.68341061476143 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 743 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:37 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42112811949986 (index.js, line 82)
[Log] Longitude: -75.68367268343941 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 744 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:38 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.421267381440956 (index.js, line 82)
[Log] Longitude: -75.68393771946074 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 745 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42139021906231 (index.js, line 82)
[Log] Longitude: -75.68418625083422 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 746 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:40 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42152889380942 (index.js, line 82)
[Log] Longitude: -75.68443737866706 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 747 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4216719587088 (index.js, line 82)
[Log] Longitude: -75.68469183081721 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 748 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:42 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.421797758615575 (index.js, line 82)
[Log] Longitude: -75.68492414430486 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 749 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.421921869504935 (index.js, line 82)
[Log] Longitude: -75.68517412316571 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 750 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.422034735560096 (index.js, line 82)
[Log] Longitude: -75.68540630084193 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 751 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42215817330496 (index.js, line 82)
[Log] Longitude: -75.68560983174521 (index.js, line 83)
[Log] Accuracy: 5 (index.js, line 84)
[Log] 752 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:46 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.422295971077965 (index.js, line 82)
[Log] Longitude: -75.68583471131493 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 753 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42240002460428 (index.js, line 82)
[Log] Longitude: -75.68604982527135 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 754 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.422485648459336 (index.js, line 82)
[Log] Longitude: -75.6862748966681 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 755 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:49 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.422587666762645 (index.js, line 82)
[Log] Longitude: -75.68645745263039 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 756 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.422682548843696 (index.js, line 82)
[Log] Longitude: -75.6866362156148 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 757 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:51 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42277066780484 (index.js, line 82)
[Log] Longitude: -75.68682409081639 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 758 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.422866719110665 (index.js, line 82)
[Log] Longitude: -75.68697608337138 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 759 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:53 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.422971862327564 (index.js, line 82)
[Log] Longitude: -75.68712174860943 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 760 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.423063785622695 (index.js, line 82)
[Log] Longitude: -75.6872395472839 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 761 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42317012330943 (index.js, line 82)
[Log] Longitude: -75.68735393486936 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 762 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.423266160564005 (index.js, line 82)
[Log] Longitude: -75.68745063116286 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 763 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42330504372885 (index.js, line 82)
[Log] Longitude: -75.68748733510108 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 764 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:58 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42345675527711 (index.js, line 82)
[Log] Longitude: -75.68760385444149 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 765 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:57:59 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42356687391739 (index.js, line 82)
[Log] Longitude: -75.6876606084983 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 766 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42366335181074 (index.js, line 82)
[Log] Longitude: -75.68770395828211 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 767 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42376234971283 (index.js, line 82)
[Log] Longitude: -75.68775894071048 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 768 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:02 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.423879950794564 (index.js, line 82)
[Log] Longitude: -75.68776584454386 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 769 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:03 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42399177910978 (index.js, line 82)
[Log] Longitude: -75.68776854936954 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 770 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.424087407278996 (index.js, line 82)
[Log] Longitude: -75.68775611724467 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 771 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:05 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42422033794603 (index.js, line 82)
[Log] Longitude: -75.6877353490657 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 772 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42433908467263 (index.js, line 82)
[Log] Longitude: -75.68770449826091 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 773 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.424456558750485 (index.js, line 82)
[Log] Longitude: -75.6876704905571 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 774 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42456393429048 (index.js, line 82)
[Log] Longitude: -75.68764838274927 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 775 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42467241289015 (index.js, line 82)
[Log] Longitude: -75.68763309593969 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 776 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42478224355019 (index.js, line 82)
[Log] Longitude: -75.68761494585488 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 777 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4248852075694 (index.js, line 82)
[Log] Longitude: -75.68759808316827 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 778 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.424953381000826 (index.js, line 82)
[Log] Longitude: -75.68759157471268 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 779 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42506599941384 (index.js, line 82)
[Log] Longitude: -75.68757705103278 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 780 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42516131032058 (index.js, line 82)
[Log] Longitude: -75.68755606387778 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 781 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4252553531029 (index.js, line 82)
[Log] Longitude: -75.68756924949213 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 782 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4253562783232 (index.js, line 82)
[Log] Longitude: -75.6875674989447 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 783 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42544338409989 (index.js, line 82)
[Log] Longitude: -75.68758927188135 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 784 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.425533910318876 (index.js, line 82)
[Log] Longitude: -75.6876197669773 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 785 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42562409446102 (index.js, line 82)
[Log] Longitude: -75.68764257867035 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 786 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42571511038237 (index.js, line 82)
[Log] Longitude: -75.68767235670322 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 787 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.425809369545405 (index.js, line 82)
[Log] Longitude: -75.6877217545886 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 788 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42589553761213 (index.js, line 82)
[Log] Longitude: -75.6877624516008 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 789 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.425988375268126 (index.js, line 82)
[Log] Longitude: -75.6878197748423 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 790 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42610249944744 (index.js, line 82)
[Log] Longitude: -75.68785495060699 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 791 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.426147050873745 (index.js, line 82)
[Log] Longitude: -75.6878797986166 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 792 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:26 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42622782446177 (index.js, line 82)
[Log] Longitude: -75.68790942995851 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 793 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42635013306756 (index.js, line 82)
[Log] Longitude: -75.68802065548219 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 794 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42646482478937 (index.js, line 82)
[Log] Longitude: -75.68806778450738 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 795 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4265139369378 (index.js, line 82)
[Log] Longitude: -75.6880889561485 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 796 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:30 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.426581211699684 (index.js, line 82)
[Log] Longitude: -75.68811591975398 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 797 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:31 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42665751696469 (index.js, line 82)
[Log] Longitude: -75.6881424383676 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 798 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.426733148619675 (index.js, line 82)
[Log] Longitude: -75.68815566589494 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 799 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:33 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42680289348237 (index.js, line 82)
[Log] Longitude: -75.68817327555578 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 800 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:34 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42680066256846 (index.js, line 82)
[Log] Longitude: -75.6882075765132 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 801 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:35 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42691062670653 (index.js, line 82)
[Log] Longitude: -75.68800217668468 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 802 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42692983468984 (index.js, line 82)
[Log] Longitude: -75.68795661776676 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 803 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:37 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42694333978935 (index.js, line 82)
[Log] Longitude: -75.68792458449025 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 804 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:38 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.426967653648 (index.js, line 82)
[Log] Longitude: -75.68786691372225 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 805 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:58:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.42702208347203 (index.js, line 82)
[Log] Longitude: -75.68773781145865 (index.js, line 83)
